# Fichier généré (à part cette partie de commentaires...) à partir de la requête SQL suivante
#
# SELECT ENT.NUMERO AS ENT_ID, ENT.NUMERO_ENTREPRISE AS ENT_CANTONAL_ID, ETB.NUMERO AS ETB_PRN_ID, ETB.NUMERO_ETABLISSEMENT AS ETB_PRN_CANTONAL_ID
# FROM UNIREG.TIERS ENT
# JOIN UNIREG.RAPPORT_ENTRE_TIERS AE ON AE.ANNULATION_DATE IS NULL AND AE.RAPPORT_ENTRE_TIERS_TYPE='ActiviteEconomique' AND AE.ETB_PRINCIPAL=1 AND AE.TIERS_SUJET_ID=ENT.NUMERO
# JOIN UNIREG.TIERS ETB ON AE.TIERS_OBJET_ID=ETB.NUMERO
# WHERE ENT.NUMERO < 100000
# ORDER BY ENT.NUMERO;
#
ENT_ID;ENT_CANTONAL_ID;ETB_PRN_ID;ETB_PRN_CANTONAL_ID
38540;101507489;3054776;101056074
38541;;3054775;
38542;;3028082;
38543;101422621;3054777;101025173
38544;101421983;3054778;101024468
38545;101490619;3054779;101029377
38546;101527180;3054780;101033972
38547;101590100;3054781;101050573
38548;101443597;3054782;101040153
38549;;3054783;
38550;101577467;3054786;101042378
38551;101564601;3054787;101014890
38552;101480093;3054785;101071430
38553;101446241;3054789;101053152
38554;101535468;3054792;101028405
38555;101488385;3054791;101040091
38556;;3054797;
38557;101465425;3054793;101028546
38558;101434027;3054795;101068778
38559;;3054794;
38560;101624218;3054796;101036846
38561;101430261;3054800;101024149
38562;101639180;3054798;101071693
38563;101661709;3054802;101065411
38564;101447999;3054801;101047446
38565;101445073;3054803;101018350
38566;101535674;3054804;101047445
38567;101462848;3054805;101055177
38568;101441781;3054806;101068777
38569;101497799;3054812;101068776
38570;;3054807;
38571;;3054810;
38572;101546311;3052875;101033969
38573;;3054808;
38574;101555721;3054811;101050576
38575;101489581;3054813;101035725
38576;101507939;3054814;101001052
38577;101583074;3054815;101046542
38578;101514561;3054817;101047951
38579;101595012;3054816;101030986
38580;101577727;3054818;101069147
38581;101633546;3054819;101025752
38582;101544252;3054823;101068117
38583;101457900;3054821;101030984
38584;101639866;3054822;101041833
38585;;3054827;
38586;101502967;3054824;100998914
38587;101651889;3054825;101047140
38588;101618414;3054828;101025804
38589;;3054830;
38590;101568641;3054832;101069094
38591;101487995;3054833;101075516
38592;101662327;3054834;101025805
38593;101541764;3054837;101024099
38594;;3054835;
38595;;3054836;
38596;;3054842;
38597;101533521;3054839;101025960
38598;101572653;3054840;101069359
38599;;3035560;
38600;101670227;3054843;101392391
38601;;3054846;
38602;101640400;3054844;101037164
38603;101520497;3054845;101036015
38604;101418008;3054847;101026096
38605;101660051;3054848;101035490
38606;101741747;3054849;101741748
38607;101438163;3035198;101044579
38608;101437931;3054854;101023571
38609;;3054850;
38610;101661285;3054855;101042237
38611;;3035426;
38612;;3054853;
38613;;3054852;
38614;101645577;3001365;101024147
38615;101626794;3054856;101002904
38616;101646771;3054857;101058154
38617;101438101;3054858;100995931
38618;101423709;3054865;101049750
38619;101539428;3054861;101039418
38620;101452960;3054862;101066346
38621;101560195;3054863;101014891
38622;101627326;3054868;100995310
38623;101563303;3054867;101050466
38624;101431895;3054869;101033685
38625;101583490;3054870;101056075
38626;101575539;3054871;101033735
38627;101437793;3054872;101027404
38628;101616478;3054876;101027357
38629;101639520;3054873;101040488
38630;101559145;3054874;100985907
38631;101506565;3054875;100985431
38632;101434317;3054879;101055018
38633;;3049833;
38634;;3054877;
38635;;3054878;
38636;101541446;3054881;100988491
38637;101554701;3054880;101014621
38638;;3051481;
38639;101627840;3054882;101017180
38640;101437353;3054883;101072213
38641;101657845;3054885;100997578
38642;101581962;3054884;101035925
38643;101585782;3054887;101003047
38644;101610446;3054886;101003273
38645;101525503;3054889;101018390
38646;101531595;3054888;101030499
38647;101604624;3054894;101034157
38648;;3054892;
38649;101536638;3042245;101014479
38650;101625716;3054896;101064777
38651;101566041;3054895;101014481
38652;101577291;3054898;101001149
38653;101566059;3054904;101048307
38654;101569493;3054901;101033551
38655;101455139;3054903;101058767
38656;101572471;3054908;100990847
38657;;3054902;
38658;;3054907;
38659;101621384;3054910;101072623
38660;;3054909;
38661;101585222;3054911;101033578
38662;101584506;3054913;101025129
38663;101617230;3054912;101024113
38664;;3054914;
38665;101601178;3054915;101030498
38666;101452179;3054917;101051176
38667;101735377;3054944;101735378
38668;101607394;3054922;101041901
38669;101431789;3054918;101040514
38670;101595038;3054920;101032096
38671;101640694;3054921;101032098
38672;101546219;3054928;101046287
38673;101565583;3054927;101035724
38674;101663595;3054930;101032493
38675;101738479;3054948;101738480
38676;101671272;3024047;101112874
38677;101595088;3054931;101051448
38678;;3054932;
38679;;3054933;
38680;101481985;3054934;101074814
38681;101664275;3054935;101067225
38682;101550393;3054937;101052032
38683;101560851;3054938;101037387
38684;101465243;3054940;101046643
38685;101666301;3054941;101027359
38686;101476136;3054942;101058438
38687;101597786;3054943;101040495
38688;101555427;3054945;101046404
38689;101455031;3054946;101040493
38690;101667661;3054947;101049095
38691;101534316;3054949;100981959
38692;101598958;3054950;101033697
38693;101592262;3054951;101027440
38694;101464962;3054952;101052430
38695;101570357;3054953;101009334
38696;;3054954;
38697;101457495;3054959;101039420
38698;;3007065;
38699;101603126;3054956;101027940
38700;101452537;3054955;100996974
38701;;3054957;
38702;101424887;3054961;100986674
38703;101488515;3054962;101050792
38704;101601918;3054960;101050509
38705;101628970;3054965;101075502
38706;101600564;3054963;101051721
38707;101471214;3054964;101045682
38708;101638392;3054966;101044675
38709;101581500;3054968;101072621
38710;101652507;3054967;101037221
38711;101434025;3054972;101053428
38712;101486467;3054970;100987608
38713;;3054969;
38714;;3054971;
38715;101577767;3054975;100981758
38716;101517986;3042304;101035948
38717;;3054974;
38718;101520451;3009721;101044676
38719;;3054973;
38720;101669936;3054979;101390981
38721;101650257;3048236;101016105
38722;101737835;3054978;101737836
38723;101563667;3054987;101009593
38724;101582724;3054982;101051189
38725;101669298;3054984;101237667
38726;101578199;3054983;100983504
38727;101670780;3054989;101390933
38728;;3054990;
38729;;3054991;
38730;101738750;3054996;101738751
38731;;3054993;
38732;;3054995;
38733;;3054994;
38734;;3054997;
38735;;3054999;
38736;;3054998;
38737;;3055000;
38738;;3055005;
38739;101635836;3055004;101047686
38740;;3055045;
38741;101620940;3055007;101032097
38742;101434601;3055008;101058791
38743;101439417;3055009;101050547
38744;101482843;3055011;101062276
38746;101461751;3055010;101051473
38747;101432575;3055013;101037483
38748;101432393;3055015;101023494
38749;101580608;3040976;101044927
38750;101495619;3055023;101034688
38751;;3055016;
38752;;3055024;
38753;101503921;3055026;101034718
38754;101641044;3055027;101034719
38755;;3055025;
38756;101453979;3055028;101054560
38757;101560723;3055029;100988108
38758;101614808;3055031;101034141
38759;;3055030;
38760;;3055032;
38761;;3055033;
38762;;3055047;
38763;101669467;3055054;101087497
38764;;3055039;
38765;;3055041;
38766;;3055043;
38767;;3018323;
38768;;3055052;
38769;101570433;3055048;101014889
38770;101512496;3055055;101014480
38771;101432279;3055056;101032661
38772;101593654;3055057;101039996
38773;;3054448;
38774;101563709;3055065;101023455
38775;101670323;3017449;101391924
38776;101529708;3055060;101034621
38777;101622374;3055061;101042918
38778;101575507;3055059;101009254
38779;101454646;3055063;101002327
38780;101576953;3055064;100985559
38781;101611608;3055066;101011980
38782;101653163;3055067;101005798
38783;101449681;3055068;101047397
38784;;3055078;
38785;;3055071;
38786;;3048497;
38787;;3055070;
38788;101482171;3055075;101042029
38789;101506201;3055076;101072312
38790;101635846;3055074;101027414
38791;101633710;3055077;101046642
38792;101583772;3055079;100991244
38793;;3050966;
38794;101626188;3055080;101027252
38795;101469950;3055082;100991242
38796;101590714;3055085;101036789
38797;;3055086;
38798;;3055083;
38799;101601222;3055087;101082118
38800;101535612;3055088;101028202
38801;101593294;3055089;101028600
38802;101465170;3055091;100988338
38803;101491157;3055090;101058556
38804;101660913;3055092;101027253
38805;101591704;3055093;101050495
38806;101523322;3055095;101034799
38807;;3055110;
38808;101450526;3055098;101028527
38809;101651773;3055097;101036720
38810;;3055099;
38811;;3055100;
38812;101483033;3055102;101027058
38813;101605720;3051008;101043535
38814;101584732;3055104;101025962
38815;;3055101;
38816;;3035242;
38817;101735819;3055103;101735820
38818;101603896;3055105;100983913
38819;101634698;3055106;101051014
38820;101565495;3055108;101036275
38821;101615250;3055107;101031330
38822;101671280;3055112;101087460
38823;;3055125;
38824;;3055117;
38825;;3055116;
38826;101670628;3055121;101181081
38827;101465977;3055122;101031382
38828;;3055126;
38829;;3055127;
38830;101426615;3055128;101058747
38831;101621796;3055129;101002390
38832;101434477;3055138;101047303
38833;101621810;3055131;100985600
38834;101738265;3011926;101738266
38835;101554785;3055133;101059717
38836;;3055134;
38837;101509549;3055135;101028404
38838;101452747;3055136;101024428
38839;;3008627;
38840;101569441;3055137;101066366
38841;101475063;3055141;100980858
38842;101555693;3055143;101133948
38843;;3055140;
38844;;3055145;
38845;;3055144;
38846;;3055146;
38847;101624352;3055153;101002005
38848;;3055150;
38849;;3055151;
38850;;3055152;
38851;;3055154;
38852;;3001334;
38853;101484203;3055164;101281175
38854;101459711;3055158;101067141
38855;;3034798;
38856;;3055156;
38857;;3055157;
38858;;3055159;
38859;;3006378;
38860;101495303;3055161;101053751
38861;101573995;3055160;101010614
38862;;3055162;
38863;;3055163;
38864;101612406;3055167;101020149
38865;101448965;3055165;101027147
38866;101622704;3055166;101033240
38867;;3055168;
38868;101504733;3055171;101033241
38869;101496005;3055173;101035763
38870;101517870;3055169;101046459
38871;;3043251;
38872;101636876;3055170;101035615
38873;;3055172;
38874;101547929;3055180;101047426
38875;101549965;3055181;101034390
38876;;3055580;
38877;;3055182;
38878;;3055183;
38879;101428711;3055185;101024705
38880;101560895;3055187;100986306
38882;101525217;3055188;101030193
38883;101457123;3055190;100988485
38884;101428131;3055195;101042094
38885;101550427;3055194;101041147
38886;101435291;3055193;101050553
38887;;3055196;
38888;;3055212;
38889;;3055215;
38890;101652489;3055217;101396371
38891;;3055213;
38892;;3055214;
38893;101445221;3055218;101042095
38894;101611746;3055219;101034782
38895;101431253;3055221;101047393
38896;101612148;3055222;101038806
38897;101530647;3055223;101023582
38898;101513812;3055226;101023581
38899;101562607;3055228;101064055
38900;101567881;3055227;101030102
38901;101639762;3055241;101078621
38902;101550659;3055240;101043850
38903;101502947;3055243;101030602
38904;;3016156;
38905;;3055249;
38906;;3055251;
38907;;3055258;
38908;;3055250;
38909;101466439;3055266;100981442
38910;101587498;3055263;101046732
38911;101446103;3055262;100995780
38912;;3055285;
38913;;3055267;
38914;101546689;3055268;101029991
38915;101664493;3055273;100990252
38916;101430931;3055272;101026766
38917;101671020;3055302;101390754
38918;101459693;3055290;101033601
38919;101479609;3055292;101046352
38920;;3055294;
38921;101430653;3055298;101061227
38922;101505563;3010843;100987198
38923;;3055299;
38924;;3055301;
38925;101601146;3055305;101003862
38926;;3055303;
38927;;3055304;
38928;101669875;3055313;101392470
38929;;3055306;
38930;;3055312;
38931;101606308;3055316;101002350
38932;101561207;3055314;101050532
38933;101594072;3055317;101044184
38934;101420056;3055319;100993688
38935;101492365;3055318;101016108
38936;101492529;3055322;101020551
38937;;3055352;
38938;;3055321;
38939;;3055325;
38940;101501573;3055344;101027307
38941;101508943;3055345;101002349
38942;101646335;3055361;101044928
38943;101598766;3055351;101038334
38944;101660177;3055362;101027306
38945;101495557;3055392;101061948
38946;101540830;3055372;101044146
38947;;3055371;
38948;101632236;3055400;100997326
38949;101438817;3055385;101027617
38950;;3055394;
38951;;3055395;
38952;;3055397;
38953;;3055398;
38954;101562233;3055401;100983678
38955;;3000846;
38956;101635582;3055402;101002445
38957;;3055409;
38958;101479863;3055407;100987793
38959;;3055406;
38960;;3055408;
38961;101437227;3055410;101013575
38962;101454864;3055411;101007655
38963;101492911;3055412;101024532
38964;101594302;3055416;100996321
38965;101543790;3055413;101029341
38966;101475107;3055414;101045123
38967;101547229;3055415;101026446
38968;101431429;3022161;101024530
38969;101549869;3055420;101008038
38970;101624744;3055425;101081114
38971;101670361;3055432;101392522
38972;101568631;3055427;100987000
38973;;3055429;
38974;101468002;3055430;101059017
38975;;3055438;
38976;101419153;3055436;101059955
38977;101566293;3055434;101022394
38978;101523523;3055440;101060383
38979;101634074;3055439;101060382
38980;101525947;3055442;100991480
38981;101581660;3055441;100991479
38982;101640888;3055443;101024792
38983;101502903;3055448;101045454
38984;;3055446;
38985;;3055447;
38986;101577515;3055454;101030097
38987;101552425;3055455;101083408
38988;101615186;3055456;101025666
38989;;3055461;
38990;;3055462;
38991;;3055465;
38992;101458415;3055467;101025661
38993;101734933;3055466;101734934
38994;101642338;3055587;101045455
38995;101499637;3055586;101058021
38996;101524204;3055590;101036721
38997;101570665;3055591;101061360
38998;;3055588;
38999;;3055599;
39000;101664947;3055593;101061106
39001;;3055592;
39002;101649197;3055595;101058701
39003;;3055594;
39004;101590208;3055596;101046918
39005;101490325;3055597;101060380
39006;101480077;3055598;101034028
39007;101499345;3055600;101027189
39008;101511649;3055601;101022559
39009;101593652;3055602;101061768
39010;;3055603;
39011;101596384;3055604;101010076
39012;101577161;3055605;101048225
39013;101573113;3055606;101034206
39014;101581140;3001516;101028687
39015;101659239;3055607;101060419
39016;101589072;3055608;101027615
39017;101554617;3055609;101025743
39018;101563425;3055610;101050530
39019;;3055142;
39020;101561461;3055611;101036073
39021;101498165;3055612;101017709
39022;101546349;3055615;101047612
39023;;3055613;
39024;101536804;3055616;100982988
39025;;3055618;
39026;101439175;3055617;101024888
39027;101667685;3014539;101038690
39028;101502417;3055620;101057926
39029;;3055619;
39030;101454101;3055621;101004181
39031;101596282;3055623;101007464
39032;101633432;3055622;101027135
39033;101561439;3055627;101051029
39034;101498065;3055624;101029310
39035;101531218;3055625;101023727
39036;101434391;3055626;101051407
39037;101600094;3055631;100996081
39038;101459269;3055632;101007539
39039;101421199;3055634;101000749
39040;101567068;3055633;101058499
39041;101438869;3055635;101041729
39042;101575187;3055636;101028421
39043;101442537;3055637;101033825
39044;101490467;3055641;101029960
39045;101654583;3055646;100983914
39046;101621354;3055640;100996913
39047;;3055638;
39048;101633056;3046578;101045675
39049;101520186;3055642;100990535
39050;101737337;3055648;101737338
39051;;3055643;
39052;101631906;3055650;101029745
39053;;3055645;
39054;101628768;3055649;101037246
39055;;3002221;
39056;101670842;3055666;101390883
39057;;3010346;
39058;101631968;3055652;101029266
39059;101540166;3055653;100989365
39060;101600686;3055654;101034736
39061;101435805;3055655;101041151
39062;101470626;3055657;101038333
39063;101442211;3055658;101062964
39064;101473944;3055661;101062962
39065;101617818;3055660;101042035
39066;;3055659;
39067;101669976;3055670;101391602
39068;;3055662;
39069;101628120;3055664;101035205
39070;101546781;3055665;101013574
39071;101535622;3055667;100995744
39072;101570305;3055668;101070679
39073;;3055669;
39074;101510585;3055672;101011370
39075;;3048609;
39076;101645939;3055671;101009605
39077;101465885;3055675;101023707
39078;;3055673;
39079;;3055674;
39080;101541676;3055677;101032862
39081;101550779;3055676;101002739
39082;;3000142;
39083;101632886;3055685;101024901
39084;;3055678;
39085;101518252;3002525;100990317
39086;;3010097;
39087;;3055680;
39088;;3055696;
39089;;3055682;
39090;;3055684;
39091;101517008;3055686;101022350
39092;101553199;3055689;101062154
39093;101430071;3055691;101039737
39094;101506035;3055692;101047523
39095;101553365;3055694;100990315
39096;101638434;3055698;100988827
39097;;3055693;
39098;101534173;3055697;101030531
39099;101577083;3055700;101062890
39100;101533657;3055699;101049810
39101;101548465;3055701;101548466
39102;101471731;3055704;101053770
39103;101661827;3055702;101069169
39104;;3055708;
39105;101516335;3055705;101014925
39106;101481593;3055707;101058297
39107;101445269;3055706;101022557
39108;101521861;3055709;101015750
39109;101489599;3055710;101075328
39110;101620556;3055711;101034783
39111;101642826;3055712;101062963
39112;101454221;3055716;101055146
39113;101654961;3055714;101654962
39114;;3055746;
39115;101501801;3055715;101045232
39116;101666531;3055718;101024542
39117;;3055731;
39118;101553587;3055719;101029340
39119;101626658;3055720;100988410
39120;101532549;3055722;101045456
39121;101599586;3055723;101029710
39122;101488095;3055725;101030192
39123;;3055724;
39124;101453138;3055726;101006747
39125;101439121;3055729;100990316
39126;101550481;3055728;101057223
39127;101543854;3055730;101029707
39128;101440963;3000706;101080182
39129;101443123;3055733;100999544
39130;101614184;3055732;100985390
39131;101595010;3055735;100997536
39132;101591352;3055734;101009371
39133;101644256;3055736;100985890
39134;101443517;3055737;101038332
39135;101548355;3055738;101025504
39136;101555811;3055741;101033148
39137;101588602;3055745;100989566
39138;101556071;3055742;101065441
39139;101582412;3055744;101052425
39140;;3055743;
39141;101443467;3055748;101055442
39142;101467968;3055760;101006846
39143;101449493;3055751;100985891
39144;101531567;3055752;101056208
39145;101551683;3055753;101049041
39146;101615374;3055754;101049042
39147;101616512;3055756;101052681
39148;101547433;3055755;101027476
39149;101555343;3055758;101079102
39150;101565167;3055759;101009498
39151;101549021;3055774;101037504
39152;101631350;3055761;101023522
39153;101536338;3004691;101065363
39154;;3055762;
39155;101582506;3055764;101057221
39156;101489617;3055768;100995246
39157;101589384;3055765;100997346
39158;;3055766;
39159;;3055767;
39160;101541818;3055772;100999212
39161;;3055769;
39162;101466663;3055780;101007877
39163;;3055770;
39164;101739780;3055777;101739781
39165;101465767;3055775;101025322
39166;;3055776;
39167;101443181;3055778;101074789
39168;101662459;3055779;101060175
39169;101456818;3055781;101037033
39170;101572979;3055783;101048050
39171;101568705;3055782;101047570
39172;101655961;3055784;101048052
39173;101580836;3055785;101048051
39174;101664205;3055786;101028503
39175;101533293;3055787;100997535
39176;101634806;3055788;101044299
39177;101569679;3055789;101049757
39178;101518766;3055790;101065439
39179;101616556;3055791;101003599
39180;101543146;3055792;101041448
39181;101608152;3055793;101033145
39182;101551411;3055795;101009645
39183;101566001;3055794;100998273
39184;101519443;3055797;101027389
39185;101620596;3055798;100987481
39186;101546757;3055801;100987708
39187;101466803;3055799;101029484
39188;101613686;3055802;100999209
39189;101566631;3005184;101035723
39190;101475399;3055804;101044047
39191;101539884;3055803;101047581
39192;;3055806;
39193;;3055811;
39194;;3028136;
39195;;3024673;
39196;;3044964;
39197;101660939;3055808;101046729
39198;101621456;3052878;101028093
39199;;3055807;
39200;101655001;3055809;101049089
39201;101603052;3055815;101035922
39202;101620626;3055816;101032134
39203;101457029;3055814;100996731
39204;;3055813;
39205;101562587;3055832;101299649
39206;;3055819;
39207;101642738;3055821;101038764
39208;101509575;3055800;100985303
39209;;3055818;
39210;101599680;3055824;101029790
39211;;3055820;
39212;;3055822;
39213;;3055833;
39214;101487011;3055826;101074471
39215;;3055581;
39216;101554954;3055839;101077408
39217;101493247;3055838;100994408
39218;;3055848;
39219;;3055842;
39220;;3055840;
39221;;3055843;
39222;;3055858;
39223;;3055849;
39224;;3055852;
39225;;3055853;
39226;;3046962;
39227;101670684;3055884;101392220
39228;101517844;3055859;101012624
39229;101508241;3055855;101000212
39230;;3055856;
39231;;3055865;
39232;;3027022;
39233;101576693;3055860;101050358
39234;101447845;3055861;101029540
39235;101450348;3055862;101031573
39236;101653803;3055863;101019313
39237;101528013;3055867;101051062
39238;;3037232;
39239;;3044498;
39240;;3055866;
39241;101508997;3055869;101027332
39242;101634904;3055868;101037084
39243;101497101;3055873;101037087
39244;101486681;3055871;101070912
39245;101561301;3055870;100995743
39246;;3055582;
39247;;3055877;
39248;101490515;3055875;100988062
39249;101472078;3055876;101019074
39250;101502875;3055879;101057611
39251;101485927;3055880;100989562
39252;101554761;3055878;100988828
39253;101442123;3038899;101072618
39254;101606570;3055882;100998908
39255;;3055881;
39256;101461925;3055885;101033802
39257;101587286;3055887;101022521
39258;101417736;3055886;101033827
39259;101742633;3055888;101742634
39260;101465122;3055889;100997799
39261;101598912;3055892;100992775
39262;;3055891;
39263;101599464;3055895;101027386
39264;101463014;3055896;101029755
39265;101593634;3055898;101040599
39266;;3055894;
39267;;3055897;
39268;;3038068;
39269;;3046570;
39270;;3055900;
39271;;3055908;
39272;101604644;3055901;101065036
39273;101551363;3055903;101031718
39274;101569207;3055904;101023249
39275;101506475;3055905;101037163
39276;101590362;3055906;101029754
39277;101667043;3055907;101050203
39278;101647703;3055910;101047620
39279;;3055909;
39280;101471737;3055911;101050462
39281;101560555;3055914;101057758
39282;;3055912;
39283;101665227;3055916;101057903
39284;101494111;3043550;101040583
39285;101530487;3055919;101009264
39286;;3055913;
39287;;3055917;
39288;101443671;3055920;101050921
39289;;3055918;
39290;101461735;3055922;100985681
39291;101597420;3055927;100985909
39292;;3055921;
39293;101489397;3055923;101018172
39294;101430359;3055925;101044428
39295;101666329;3055926;100989629
39296;101454912;3055933;101031130
39297;;3055928;
39298;;3055929;
39299;101619584;3055932;101040982
39300;;3055931;
39301;101545333;3055930;101058275
39302;101475075;3055934;101000509
39303;;3001758;
39304;;3055001;
39305;101574223;3055935;100998523
39306;101550417;3055937;100993713
39307;101604810;3055936;100985033
39309;101459110;3055938;100998231
39310;101528862;3055939;101065410
39311;;3055940;
39312;101447035;3055941;101068865
39313;101662089;3055944;101041295
39314;101599172;3055942;100990463
39315;101603212;3055943;100993504
39316;;3055945;
39317;101636964;3055946;101043867
39318;101481043;3055949;101031676
39319;;3055947;
39320;101617158;3055951;101047234
39321;;3055950;
39322;;3055952;
39323;101541850;3055961;100996884
39324;;3055954;
39325;;3047401;
39326;;3055953;
39327;;3056003;
39328;;3024870;
39329;;3051455;
39330;101481561;3056005;101040566
39331;101584366;3056004;101024925
39332;;3029169;
39333;101639956;3056006;101030999
39334;;3025330;
39335;101635698;3056009;101016153
39336;101607180;3056007;100989971
39337;101526946;3056008;101045864
39338;101522698;3056021;100993134
39339;101476610;3056020;100989355
39340;;3056019;
39341;101432761;3019411;101046777
39343;101478350;3056022;101029476
39344;101581914;3056025;101020842
39345;101460271;3056027;101013899
39346;101636534;3056026;100985855
39347;101538914;3056029;100985853
39348;101669227;3000145;101390912
39349;;3056033;
39350;;3056030;
39351;;3056034;
39352;;3056044;
39353;101565921;3056041;100992959
39354;101669566;3056042;101073046
39355;;3056035;
39356;;3056036;
39357;101657503;3056039;101023520
39358;;3056040;
39359;101660003;3056043;101047949
39360;101530077;3056045;101036021
39361;101504933;3056048;101031343
39362;;3056047;
39363;101577007;3056049;100996883
39364;101609446;3056050;101043887
39365;101421379;3056051;101023526
39366;101619104;3056052;101041432
39367;101517325;3056054;101038074
39368;101622896;3056055;101031344
39369;101592802;3056057;101072214
39370;101583756;3056056;101043815
39371;101614514;3003212;100988303
39372;;3056058;
39373;101647017;3056061;101037460
39374;;3056059;
39375;;3056069;
39376;;3025980;
39377;101740418;3056062;101740419
39378;101641892;3056063;101006249
39379;101580572;3056064;101036022
39380;101490557;3056066;101045687
39381;101501225;3056068;100983876
39382;;3056073;
39383;101482213;3056075;101071135
39384;101538326;3056074;101031081
39385;;3056070;
39386;101421833;3056076;101031080
39387;;3056077;
39388;;3056078;
39389;101741280;3056079;101741281
39390;101656547;3056081;101039014
39391;101573171;3056082;101042824
39392;101569593;3056083;101031737
39393;101567093;3056084;101072806
39394;101572309;3056085;101034786
39395;101460674;3056086;101031015
39396;101458499;3056087;100999615
39397;101663035;3056088;101022384
39398;101550665;3056089;100999287
39399;101586412;3056095;100985686
39400;;3056091;
39401;;3056092;
39402;;3056093;
39403;101494259;3056098;100999526
39404;;3056094;
39405;101564717;3056097;101034784
39406;101643562;3056096;101048980
39407;101425739;3056099;101031717
39408;101655037;3056100;101031677
39409;101497639;3056101;100985602
39410;101468607;3056102;101047103
39411;101627822;3056105;100980989
39412;101588728;3056103;100996821
39413;101450177;3056104;101052388
39414;101579913;3056106;101054497
39415;101624114;3036759;100990231
39416;101438005;3056107;101017569
39417;101593210;3056109;100997652
39418;101449249;3056108;101021805
39419;101645058;3056110;101019316
39420;101602560;3056112;101044729
39421;;3056113;
39422;101452651;3056115;101039874
39423;101580948;3056116;100998524
39424;101514814;3056119;101041731
39425;101461220;3056118;101035802
39426;101447665;3056117;101044108
39427;101581724;3056120;101069193
39428;101548249;3056122;101022576
39429;101472279;3056123;100993301
39430;;3056121;
39431;101601254;3013560;101030998
39432;101469727;3056126;101011751
39433;101424023;3056125;100993505
39434;101735833;3056124;101735834
39435;101652011;3056128;100990578
39436;101636394;3056127;101044080
39437;101489601;3056130;101007168
39438;101448279;3056131;101028521
39439;101648003;3056138;101026769
39440;101669633;3056143;101392082
39441;101618300;3056132;101012490
39442;101660205;3056134;101069005
39443;;3049339;
39444;;3056135;
39445;101584452;3056136;101036869
39446;101534494;3056146;101055483
39447;101546861;3056139;100987676
39448;101634114;3056141;100990245
39449;101606246;3056142;101006881
39450;101448089;3056144;101038457
39451;101512530;3056145;101028493
39452;101515126;3056147;101032712
39453;101519276;3056149;101020486
39454;101587178;3026036;101076034
39456;;3001477;
39457;101574643;3056151;101021081
39458;101564513;3056150;101021076
39459;;3056148;
39460;101647063;3056154;101008335
39461;101584592;3056161;101027259
39462;;3056152;
39463;101649953;3056155;100990509
39464;101552689;3056156;100999409
39465;101651737;3056158;101045290
39466;101550921;3056159;101049754
39467;101508297;3056160;101036463
39468;101487085;3056162;101025476
39469;101442281;3056163;101029339
39470;101657841;3056166;101049878
39471;101646553;3056173;101065596
39472;;3056165;
39473;101671472;3056168;101391014
39474;101671113;3056170;101392354
39475;101603046;3056171;101013728
39476;101493253;3056172;101019096
39477;101463917;3056174;101015819
39478;101491147;3056176;101011961
39479;101665071;3056178;101015847
39480;101548311;3056179;101030025
39481;;3020376;
39482;;3056175;
39483;;3056182;
39484;;3004082;
39485;;3056180;
39486;;3056183;
39487;101493387;3056186;101027938
39489;101449491;3056184;101040398
39490;101420080;3056187;101027033
39491;;3056185;
39492;101636434;3056188;101055517
39494;101603082;3056189;101049879
39495;101608794;3056190;101050719
39496;101663643;3056191;101017523
39497;101550301;3056194;101017522
39498;;3056192;
39499;101670213;3056202;101391729
39500;;3056195;
39501;;3056196;
39502;;3056197;
39503;;3056200;
39504;;3056201;
39505;101505595;3000987;101008310
39506;101671309;3009493;101392130
39507;101670391;3013199;101391340
39508;;3056199;
39509;101619972;3056203;100988622
39510;101567555;3027595;100997365
39511;;3006379;
39512;101630206;3056208;100988614
39513;101529284;3056209;101067024
39514;;3056207;
39515;;3028537;
39516;;3056212;
39517;101615164;3056211;101035894
39518;101593672;3056213;101064096
39519;101522748;3056214;100988307
39520;101499989;3056219;101031074
39521;101491239;3056215;101034057
39522;101669637;3056223;101390843
39523;;3056218;
39524;;3056234;
39525;;3056221;
39526;;3056230;
39527;;3056226;
39528;;3056243;
39529;;3056229;
39530;;3056235;
39531;;3056239;
39532;;3056237;
39533;;3056238;
39534;101513042;3056255;101343221
39535;;3056240;
39536;;3056242;
39537;;3056244;
39538;;3056245;
39539;;3056247;
39540;;3045760;
39541;;3056246;
39542;101661111;3056249;101033414
39543;101591190;3056248;101027779
39544;101650937;3056250;101040798
39545;101497731;3056252;101036441
39546;;3056254;
39547;;3056251;
39548;101562545;3056253;101005348
39549;101644504;3056256;101028310
39550;101551593;3056269;100988509
39551;101464379;3056259;101031510
39552;101445595;3056260;101035801
39553;101456980;3056261;101035859
39554;101475353;3056263;101034692
39555;;3056272;
39556;101638652;3056266;101029699
39557;;3056265;
39558;101497107;3056267;100990425
39559;101556323;3056271;101048953
39560;;3056300;
39561;101580858;3056274;101073875
39562;;3056294;
39563;;3056276;
39564;;3056282;
39565;;3056278;
39566;;3056279;
39567;101422371;3056281;101034566
39568;101466209;3056283;101049641
39569;101556897;3056288;101049640
39570;;3056285;
39571;101498831;3056286;100981151
39572;101599048;3056287;101025172
39573;101438041;3056299;101002969
39574;;3056291;
39575;;3056293;
39576;101650757;3056303;101056518
39578;;3037800;
39579;;3056296;
