# Extraction des données de départ
#
# SELECT TIERS_ID, DATE_OUVERTURE FROM UNIREG.FOR_FISCAL
# WHERE ANNULATION_DATE IS NULL
# AND TIERS_ID < 100000
# AND TYPE_AUT_FISC='COMMUNE_HC'
# AND DATE_OUVERTURE > 20090101
# UNION
# SELECT TIERS_ID, TO_NUMBER(TO_CHAR(TO_DATE(DATE_FERMETURE, 'YYYYMMDD') + 1, 'YYYYMMDD')) FROM UNIREG.FOR_FISCAL
# WHERE ANNULATION_DATE IS NULL
# AND TIERS_ID < 100000
# AND DATE_FERMETURE IS NOT NULL
# AND TYPE_AUT_FISC='COMMUNE_OU_FRACTION_VD'
# AND MOTIF_FERMETURE = 'DEPART_HC'
# AND DATE_FERMETURE >= 20090101;
#
TIERS_ID;DATE_OUVERTURE
64881;20131001
64891;20091105
64893;20100902
64895;20111108
64895;20111220
64895;20130312
64896;20111104
64898;20101217
64899;20111108
64901;20120404
64901;20120731
64905;20091111
64905;20140919
64921;20111004
64922;20110722
64933;20130611
64941;20150331
64948;20100716
64949;20091030
64949;20100520
64949;20130704
64951;20160101
64953;20111209
64966;20120101
64976;20110622
64989;20150217
64991;20130318
64992;20130318
65043;20150603
65053;20110302
65054;20090903
65055;20120130
65057;20121113
65058;20110621
65059;20120316
65061;20120315
65061;20130101
65062;20110101
65063;20090724
65063;20090725
65063;20160120
65064;20121008
65064;20130101
65073;20140101
65091;20120524
65094;20090917
65095;20110415
65095;20150211
65106;20100202
65106;20100519
65106;20130704
65107;20120319
65109;20090320
65109;20110823
65109;20130704
65127;20121221
65128;20150625
65131;20160629
65134;20160729
65137;20150317
65140;20131210
65143;20100712
65146;20111222
65147;20121121
65150;20120320
65152;20110617
65180;20091116
65183;20101012
65190;20160902
65258;20140129
65258;20160826
65272;20130605
65276;20150409
65313;20150320
65328;20100210
65330;20140916
65331;20151126
65353;20121031
65364;20111222
65365;20121219
65375;20110614
65380;20090209
65386;20120630
65397;20130104
65404;20130123
65410;20091221
65427;20150414
65452;20120522
65453;20120628
65453;20130125
65458;20110328
65460;20121228
65462;20101116
65494;20130321
65501;20110704
65502;20141015
65508;20130214
65513;20120723
65514;20150123
65516;20140618
65522;20150319
65527;20121212
65529;20100317
65530;20120911
65531;20130115
65536;20111222
65537;20130101
65538;20090202
65580;20140924
65584;20150122
65591;20150312
65591;20160708
65592;20150922
65608;20150107
65621;20130715
65626;20160711
65633;20170110
65643;20100608
65644;20121214
65644;20160422
65645;20100215
65665;20161222
65665;20170101
65677;20160705
65697;20170329
65714;20150122
65725;20090316
65749;20111021
65754;20090303
65756;20090529
65764;20110523
65767;20101123
65768;20090406
65768;20100525
65768;20150715
65772;20120730
65783;20101011
65784;20110721
65808;20120920
65808;20151006
65809;20110614
65811;20100928
65811;20110104
65812;20100506
65822;20150813
65830;20150302
65837;20090504
65837;20090604
65837;20101123
65840;20091221
65854;20120719
65860;20100201
65861;20091013
65861;20140618
65862;20101201
65863;20120607
65879;20100628
65890;20150619
65913;20161011
65926;20130305
65939;20170101
65941;20120402
65942;20120402
65946;20150416
65947;20100512
65949;20090911
65951;20100519
65967;20130820
65992;20121129
65995;20160127
66002;20120402
66003;20090114
66007;20130128
66011;20160630
66016;20100924
66032;20130618
66045;20131107
66052;20131121
66077;20111026
66077;20140709
66086;20140325
66092;20120619
66092;20161219
66095;20121119
66116;20120810
66122;20130418
66124;20110106
66135;20150731
66135;20160229
66141;20120622
66142;20111220
66142;20130613
66144;20131216
66148;20140527
66149;20120604
66158;20150113
66167;20130301
66168;20110705
66169;20130308
66172;20100927
66173;20120518
66180;20130103
66181;20120803
66197;20120305
66210;20090420
66211;20101112
66212;20100426
66215;20121218
66219;20120914
66223;20130528
66224;20111220
66226;20140829
66251;20170303
66269;20130923
66273;20140519
66303;20130607
66316;20140113
66322;20170402
66327;20091211
66329;20110701
66357;20130626
66362;20160829
66376;20121231
66381;20120118
66396;20170130
66414;20140721
66422;20150109
66434;20150909
66450;20160419
66458;20140827
66473;20120123
66476;20130118
66476;20160101
66477;20090720
66478;20130414
66481;20120410
66482;20090416
66482;20121002
66483;20130328
66484;20121023
66484;20150724
66485;20120821
66486;20120710
66488;20120613
66489;20141113
66500;20110502
66500;20120629
66504;20130501
66506;20130101
66514;20150122
66523;20110203
66523;20140403
66525;20091106
66525;20101119
66527;20110202
66530;20130115
66530;20141218
66532;20090826
66536;20160513
66537;20141223
66541;20090605
66543;20100211
66545;20110325
66547;20101207
66547;20110302
66555;20130524
66556;20130724
66556;20151005
66556;20160101
66559;20170509
66560;20120702
66562;20090506
66564;20130628
66565;20100921
66568;20090526
66568;20110524
66570;20121106
66570;20160219
66571;20100714
66573;20140513
66576;20130708
66579;20090805
66580;20121227
66581;20090717
66582;20121102
66584;20130108
66585;20110107
66590;20121015
66592;20130501
66594;20130426
66596;20120630
66602;20160826
66603;20100730
66607;20130716
66610;20110217
66611;20130101
66617;20110408
66621;20110921
66622;20131219
66623;20111111
66624;20150204
66625;20130214
66626;20110420
66626;20140520
66633;20130101
66634;20130508
66638;20100330
66640;20120112
66640;20170130
66642;20120207
66643;20100630
66644;20120101
66645;20110307
66646;20130117
66647;20130514
66649;20160101
66653;20140131
66654;20160215
66666;20160324
66685;20161101
66717;20101123
66723;20130429
66735;20121109
66735;20130517
66736;20121109
66736;20130516
66737;20110315
66738;20160523
66742;20120502
66763;20130328
66780;20140205
66783;20110427
66783;20121217
66784;20110427
66785;20100224
66786;20130430
66787;20120711
66832;20150126
66846;20131029
66853;20130621
66854;20101110
66855;20120101
66857;20150126
66859;20130816
66886;20170515
66905;20131023
66905;20161005
66915;20150515
66917;20151105
66931;20130709
66938;20110309
66940;20090428
66940;20130326
66942;20170510
66945;20120712
66947;20121003
66968;20150701
66972;20111005
66974;20111220
66975;20110404
66982;20120712
66989;20161026
66991;20120731
66991;20150212
66992;20100326
67005;20151026
67014;20130327
67020;20121018
67022;20120101
67023;20100924
67023;20120210
67026;20091029
67026;20140407
67031;20111206
67033;20100706
67033;20120927
67033;20121108
67035;20101020
67036;20121214
67037;20120529
67037;20140101
67038;20100209
67046;20090717
67047;20111219
67050;20090126
67054;20140106
67057;20130626
67074;20110101
67104;20121129
67108;20140926
67114;20130529
67114;20160907
67116;20090427
67120;20160128
67124;20140224
67124;20140410
67135;20120709
67136;20100128
67137;20110210
67176;20101021
67180;20160406
67185;20160108
67188;20150528
67199;20130610
67200;20120329
67202;20101012
67205;20090721
67207;20111216
67208;20130408
67209;20120329
67210;20130830
67243;20160208
67255;20150126
67266;20150416
67303;20160201
67324;20120831
67325;20110420
67326;20100611
67326;20150619
67334;20110321
67334;20150109
67337;20090223
67339;20091202
67342;20130101
67349;20150715
67364;20140414
67366;20140526
67390;20091124
67396;20110609
67396;20130101
67431;20140507
67443;20160802
67454;20160301
67478;20140530
67478;20160607
67482;20121201
67483;20110909
67489;20140707
67506;20160615
67511;20140612
67511;20170101
67527;20120924
67528;20091211
67529;20130415
67531;20100224
67534;20110826
67536;20110719
67537;20090715
67537;20091118
67539;20121130
67542;20161215
67551;20120720
67552;20120116
67555;20130301
67560;20110331
67565;20150331
67581;20130430
67583;20130822
67586;20100315
67587;20100514
67587;20140120
67587;20150707
67588;20130326
67589;20130612
67592;20130806
67592;20150206
67595;20130422
67610;20141013
67630;20151207
67640;20130913
67641;20120828
67645;20151016
67649;20141212
67672;20151118
67681;20140114
67684;20131120
67684;20151117
67693;20150812
67697;20090508
67697;20130227
67699;20131004
67699;20161201
67701;20130705
67702;20130619
67703;20120709
67705;20120726
67706;20130724
67708;20140610
67728;20170210
67741;20120319
67743;20090504
67745;20100622
67747;20100623
67748;20120301
67766;20160609
67788;20140617
67795;20130401
67799;20100203
67803;20141014
67803;20150618
67805;20130806
67818;20111027
67819;20121026
67821;20091210
67822;20130801
67828;20130925
67832;20130501
67870;20130731
67871;20130813
67872;20100715
67879;20110725
67880;20121120
67880;20150609
67881;20100623
67894;20160429
67909;20141031
67918;20130918
67919;20130424
67923;20150903
67936;20130626
67938;20090908
67976;20170424
67994;20100623
67997;20120809
68000;20110228
68001;20131010
68004;20090714
68005;20140422
68006;20130715
68008;20090608
68010;20130401
68010;20150701
68028;20120703
68029;20120327
68030;20140101
68047;20151013
68055;20160316
68061;20111222
68062;20170110
68064;20100408
68078;20121220
68078;20130611
68078;20161223
68096;20160602
68133;20141002
68133;20161222
68140;20160422
68141;20160310
68143;20161202
68177;20111221
68181;20130708
68182;20101027
68194;20160926
68202;20160603
68220;20160615
68241;20141023
68259;20100202
68268;20130321
68269;20130430
68270;20130306
68271;20131113
68272;20131206
68274;20131209
68276;20091216
68277;20100419
68279;20130814
68279;20131210
68280;20110406
68281;20110822
68283;20090805
68285;20130910
68286;20130628
68288;20100906
68306;20110101
68310;20140925
68317;20140507
68320;20160314
68321;20140110
68324;20091210
68326;20131219
68326;20140527
68332;20130924
68337;20151215
68370;20150420
68371;20151013
68374;20130606
68375;20131216
68379;20130403
68380;20160101
68382;20131122
68383;20090421
68385;20110930
68385;20140925
68386;20090915
68386;20110927
68386;20140516
68386;20141218
68386;20170228
68387;20110131
68388;20111125
68408;20150109
68413;20090114
68428;20160804
68430;20170207
68454;20130331
68454;20140616
68456;20130201
68456;20140317
68473;20140721
68479;20140212
68501;20100830
68502;20090930
68504;20121023
68556;20090605
68557;20120213
68557;20141127
68572;20160609
68587;20140306
68588;20170403
68602;20131010
68603;20130118
68607;20090327
68607;20100310
68611;20130114
68612;20130620
68614;20110106
68616;20131219
68623;20120101
68624;20120423
68631;20131129
68632;20140224
68634;20110623
68635;20111130
68667;20140702
68668;20110405
68670;20140623
68672;20090728
68673;20090810
68675;20140101
68676;20160920
68677;20141009
68684;20150724
68697;20140422
68699;20130101
68701;20130131
68737;20150901
68742;20140926
68767;20140912
68782;20150109
68816;20140703
68829;20150709
68830;20121214
68840;20100331
68851;20110506
68855;20160802
68874;20150415
68880;20121008
68900;20100719
68904;20150213
68926;20100817
68958;20100312
68959;20160722
68970;20151103
68980;20141031
68982;20140326
69019;20160304
69021;20141127
69027;20111017
69028;20110907
69029;20121122
69029;20130611
69029;20161223
69031;20100506
69032;20100708
69033;20121120
69034;20120210
69035;20140328
69036;20130909
69050;20110523
69053;20110101
69054;20100712
69055;20110915
69056;20110713
69056;20160609
69059;20121220
69059;20130529
69059;20161223
69061;20101207
69065;20130829
69067;20130304
69069;20131112
69069;20150424
69072;20100216
69079;20110408
69081;20120719
69091;20121123
69091;20130117
69094;20120906
69102;20130311
69104;20140306
69105;20130207
69106;20121128
69106;20170425
69124;20130328
69152;20121220
69154;20120904
69156;20100630
69157;20100127
69157;20110524
69170;20170316
69172;20160321
69199;20140219
69200;20111108
69212;20090820
69212;20100208
69212;20141223
69270;20150625
69276;20140731
69278;20131030
69279;20140306
69283;20120824
69295;20130523
69315;20160614
69321;20150811
69322;20130301
69336;20130516
69336;20130705
69336;20150115
69336;20160101
69337;20131213
69337;20141022
69339;20101112
69341;20130719
69342;20120502
69343;20130613
69343;20150721
69344;20121029
69344;20130101
69345;20121024
69345;20130101
69346;20150922
69347;20130716
69349;20141210
69350;20120522
69354;20100408
69354;20121213
69359;20150225
69364;20150330
69383;20110912
69384;20140314
69385;20130906
69386;20120522
69387;20120612
69388;20100701
69389;20100210
69389;20131122
69391;20140409
69393;20140414
69394;20091120
69395;20120803
69396;20120524
69396;20130311
69397;20090318
69398;20110413
69398;20130605
69398;20151203
69454;20161202
69458;20160930
69470;20140716
69471;20140530
69472;20111212
69473;20130724
69473;20160624
69474;20090216
69474;20090626
69475;20090225
69476;20140224
69476;20140407
69477;20101109
69479;20130630
69480;20130918
69485;20150618
69504;20151007
69543;20150109
69550;20160624
69555;20160427
69560;20150122
69560;20160118
69563;20150126
69580;20150122
69582;20160912
69586;20161215
69589;20160607
69618;20121001
69620;20090206
69635;20150618
69635;20160303
69663;20160523
69711;20150415
69723;20110926
69727;20161021
69740;20100602
69741;20111013
69741;20130101
69742;20091110
69743;20091117
69762;20140101
69763;20121206
69765;20130711
69766;20131001
69768;20130529
69770;20131029
69771;20110214
69772;20140603
69773;20140521
69774;20110303
69774;20110614
69774;20140506
69774;20150521
69775;20120709
69776;20140225
69777;20110506
69779;20130830
69781;20110809
69782;20120111
69784;20121122
69784;20130415
69785;20111006
69787;20090814
69788;20130103
69793;20090407
69794;20120702
69796;20090706
69796;20130219
69799;20101125
69800;20110316
69801;20110504
69817;20120926
69819;20121122
69820;20130218
69821;20111028
69826;20100331
69826;20100824
69827;20120925
69836;20100622
69837;20120705
69840;20140428
69841;20140312
69842;20130829
69843;20110916
69843;20140605
69844;20090514
69844;20160301
69845;20150128
69849;20100531
69850;20091113
69872;20090128
69874;20140527
69875;20140704
69876;20140828
69877;20090304
69878;20090514
69880;20090703
69880;20100630
69887;20140805
69888;20131213
69893;20120301
69925;20090925
69927;20110829
69930;20110725
69931;20140623
69933;20111003
69934;20140523
69940;20120731
69942;20091030
69942;20140120
69956;20090901
69969;20140728
69980;20170331
69986;20100423
69987;20100628
69988;20140113
70021;20110726
70024;20121109
70024;20130607
70052;20160718
70054;20160802
70082;20170104
70087;20161213
70130;20170216
70137;20110706
70138;20140616
70139;20130101
70155;20160223
70157;20110715
70186;20120626
70186;20140211
70187;20140213
70188;20131223
70190;20131211
70193;20120612
70194;20111019
70195;20090930
70198;20100713
70199;20090609
70200;20110217
70223;20110421
70230;20160317
70270;20101206
70280;20091013
70281;20090917
70281;20150109
70282;20110318
70283;20100205
70283;20110824
70286;20100923
70287;20120709
70288;20120320
70288;20120831
70296;20150130
70306;20170327
70313;20100101
70315;20130521
70322;20111018
70323;20120823
70325;20110715
70326;20141001
70338;20121213
70341;20120203
70347;20170228
70351;20111119
70352;20121009
70353;20140624
70356;20100325
70358;20101125
70360;20120508
70360;20140513
70361;20121220
70407;20140612
70408;20130603
70408;20160316
70409;20101116
70410;20090318
70411;20121026
70412;20121108
70413;20110908
70414;20100323
70414;20140701
70415;20101213
70430;20120105
70432;20101224
70433;20131217
70433;20141210
70433;20151009
70436;20120404
70436;20151209
70446;20151102
70448;20091216
70448;20100121
70448;20120621
70448;20130314
70449;20110315
70454;20160525
70458;20150323
70460;20140124
70461;20150831
70472;20101206
70472;20140606
70474;20130528
70475;20140422
70480;20130312
70482;20101117
70485;20140721
70494;20151127
70494;20160725
70499;20120802
70501;20110928
70509;20130228
70509;20131205
70511;20110208
70512;20160628
70513;20091029
70514;20110329
70518;20131118
70519;20141119
70524;20110221
70547;20150821
70562;20130530
70564;20130305
70565;20090923
70566;20121107
70567;20111220
70568;20130530
70570;20140227
70572;20141007
70575;20140102
70576;20130319
70611;20151209
70630;20170509
70640;20160429
70651;20091026
70652;20100428
70653;20110101
70654;20120522
70704;20140903
70711;20141218
70713;20141002
70727;20140602
70727;20170101
70730;20140328
70733;20100105
70733;20130101
70736;20120327
70742;20090624
70744;20131126
70745;20101006
70788;20170316
70806;20170227
70822;20110628
70823;20141007
70824;20090708
70828;20131203
70841;20091001
70842;20120514
70844;20100126
70845;20090605
70846;20140716
70847;20110712
70847;20110930
70848;20110411
70852;20100923
70852;20130101
70858;20140925
70859;20101020
70860;20100729
70861;20130911
70865;20090908
70867;20100219
70870;20130124
70872;20121122
70873;20121121
70874;20121127
70875;20120412
70875;20121002
70876;20121127
70877;20130321
70878;20131120
70880;20130621
70882;20141027
70885;20120221
70888;20110617
70893;20131010
70914;20110112
70931;20111004
70982;20140822
70982;20170101
70983;20150203
70984;20140326
70985;20110714
70985;20131002
70986;20120910
70986;20140416
70988;20131205
70998;20130911
70999;20100923
71012;20091009
71024;20120525
71027;20161104
71078;20130627
71114;20150929
71120;20130311
71123;20131004
71124;20150109
71125;20100818
71125;20110408
71126;20120725
71160;20110617
71162;20141216
71166;20101202
71168;20091012
71169;20141215
71173;20110608
71173;20130503
71173;20170324
71195;20120724
71196;20130927
71197;20120928
71211;20161223
71220;20090202
71220;20091217
71229;20110201
71255;20140101
71257;20090512
71257;20131028
71291;20121220
71291;20130529
71294;20131129
71300;20160208
71305;20140101
71312;20151014
71318;20160531
71343;20150903
71363;20130124
71364;20130404
71364;20150709
71365;20101006
71368;20090903
71368;20110310
71394;20130903
71396;20090921
71399;20140312
71400;20141212
71401;20141124
71402;20111115
71407;20110303
71424;20140408
71442;20131216
71442;20170101
71457;20160329
71463;20140605
71492;20161202
71494;20140204
71495;20120426
71496;20120716
71500;20140919
71501;20101130
71502;20090720
71504;20140918
71531;20110711
71557;20130731
71569;20170403
71604;20110419
71604;20140408
71605;20130628
71632;20110916
71660;20111124
71687;20130725
71688;20100903
71690;20090724
71693;20111109
71693;20120515
71693;20120613
71696;20110415
71698;20140521
71701;20121001
71718;20090121
71719;20110408
71719;20131112
71720;20150217
71721;20101021
71722;20110215
71729;20100819
71729;20120607
71732;20091204
71733;20111108
71734;20141222
71735;20121228
71737;20141128
71738;20120813
71740;20141023
71741;20140421
71742;20170109
71744;20100602
71786;20140324
71786;20150918
71787;20130412
71788;20130328
71789;20130123
71793;20120821
71795;20130208
71796;20120201
71797;20110531
71797;20160607
71798;20140708
71799;20130807
71800;20150512
71802;20110919
71804;20130426
71810;20150326
71811;20140414
71811;20161014
71812;20130801
71839;20100329
71840;20150109
71841;20170324
71845;20100209
71846;20111107
71847;20100107
71853;20110101
71871;20161117
71895;20130403
71896;20120724
71897;20120301
71898;20131009
71900;20090915
71901;20150217
71908;20120101
71915;20121227
71918;20150428
71921;20130828
71930;20150715
71935;20140101
71949;20131105
71992;20161115
71998;20170307
72030;20091109
72030;20131210
72087;20140101
72088;20150526
72145;20150101
72260;20150918
72261;20160914
72263;20151202
72293;20140701
72358;20160614
72358;20170101
72370;20160614
72388;20160727
72399;20100929
72400;20120925
72416;20170511
72430;20161221
72445;20160627
72452;20141010
72453;20100216
72454;20150618
72455;20150402
72456;20130621
72458;20131008
72460;20130611
72469;20130129
72470;20090629
72470;20160329
72472;20130719
72473;20131011
72474;20140520
72474;20170105
72475;20100729
72478;20100707
72478;20130516
72479;20141020
72480;20130128
72480;20150529
72481;20120808
72482;20120725
72486;20090219
72487;20090305
72487;20150123
72488;20131002
72489;20100127
72490;20150422
72492;20100609
72493;20130709
72494;20130111
72494;20130724
72495;20100927
72497;20090203
72497;20110309
72497;20150929
72501;20131206
72502;20170105
72505;20141015
72507;20100927
72507;20151104
72510;20091111
72511;20131125
72511;20161110
72540;20160926
72544;20160217
72546;20160923
72551;20130101
72553;20120106
72554;20140210
72555;20121016
72563;20111221
72564;20110207
72564;20150120
72603;20150320
72604;20160101
72605;20150508
72605;20160101
72607;20150625
72608;20111205
72609;20101210
72645;20121121
72649;20150101
72657;20160216
72668;20130628
72672;20170403
72693;20141210
72706;20141127
72707;20130808
72708;20130807
72708;20161206
72709;20140204
72710;20140221
72711;20131003
72711;20160831
72712;20131016
72714;20150416
72715;20100910
72717;20090921
72718;20130829
72720;20131125
72722;20100317
72722;20160224
72723;20120321
72726;20140319
72726;20170217
72727;20120306
72730;20130731
72731;20140915
72732;20130823
72733;20110329
72734;20140206
72734;20160613
72735;20110707
72737;20120718
72738;20140620
72740;20140506
72741;20110228
72742;20120305
72743;20141024
72746;20140101
72747;20110121
72749;20140722
72750;20141125
72752;20111108
72752;20120905
72755;20101201
72755;20160107
72756;20121116
72757;20150309
72758;20140310
72760;20140919
72782;20151117
72784;20130314
72785;20120522
72785;20130306
72791;20170210
72792;20100209
72804;20131031
72811;20131219
72813;20150831
72820;20120228
72820;20150122
72823;20100105
72823;20131029
72825;20090603
72828;20120910
72829;20140523
72831;20121018
72831;20130111
72832;20130419
72833;20150515
72834;20131223
72835;20150429
72836;20110905
72837;20130215
72837;20140124
72838;20110715
72841;20150506
72844;20120914
72844;20150713
72845;20120919
72846;20120628
72847;20130101
72848;20150826
72850;20120515
72851;20150901
72852;20150617
72853;20130930
72854;20131029
72855;20110314
72855;20130604
72861;20140305
72862;20140207
72873;20170111
72881;20160211
72901;20150824
72911;20150720
72934;20160831
72945;20160330
72955;20160217
72963;20101126
72983;20130521
72984;20091222
72985;20130522
72988;20150219
73002;20161130
73008;20150101
73012;20150618
73017;20130308
73021;20130116
73021;20130430
73021;20141216
73022;20120410
73022;20160219
73025;20120717
73027;20090311
73027;20100715
73035;20161110
73044;20110913
73047;20120529
73047;20140101
73072;20101110
73073;20100215
73074;20130704
73075;20130328
73075;20131204
73075;20160606
73077;20150805
73078;20150715
73078;20170101
73079;20150303
73080;20110113
73095;20121204
73096;20110518
73096;20120425
73097;20141024
73098;20110304
73099;20150128
73100;20110704
73101;20110318
73107;20130419
73148;20091211
73158;20140221
73159;20120830
73193;20150216
73238;20130116
73239;20120514
73242;20101207
73243;20110922
73244;20150619
73245;20150703
73246;20150101
73250;20091216
73252;20130429
73257;20111018
73261;20151218
73263;20111020
73265;20110106
73266;20120220
73267;20101206
73268;20091110
73268;20111013
73268;20150907
73269;20091116
73269;20101221
73297;20131010
73297;20140214
73319;20110217
73321;20090128
73322;20170426
73323;20141127
73325;20140325
73326;20091130
73327;20110429
73328;20130322
73334;20120702
73334;20160216
73337;20130808
73338;20130305
73339;20120618
73339;20121025
73340;20130701
73342;20130508
73343;20131021
73371;20150203
73376;20110301
73376;20130724
73376;20141121
73389;20130507
73392;20110101
73392;20170101
73423;20100427
73428;20150623
73430;20120531
73433;20170403
73434;20100924
73435;20130321
73438;20151006
73438;20151218
73440;20140701
73443;20140917
73444;20131015
73495;20131028
73533;20110701
73541;20130101
73545;20121129
73546;20090721
73546;20091014
73547;20150710
73549;20110427
73549;20120315
73552;20130218
73554;20151001
73574;20161222
73640;20090514
73640;20111219
73640;20130226
73652;20130128
73653;20110524
73653;20131023
73653;20140912
73671;20110225
73671;20141218
73672;20160504
73682;20160805
73688;20160519
73702;20130221
73703;20170213
73726;20160920
73737;20110929
73748;20170222
73756;20160921
73760;20161012
73765;20140331
73806;20150224
73808;20140312
73811;20110923
73812;20151104
73813;20150225
73814;20090820
73818;20111221
73819;20150701
73820;20150126
73822;20130304
73825;20160104
73854;20150309
73854;20170101
73855;20150904
73856;20121109
73858;20131004
73861;20130514
73873;20120203
73878;20110415
73880;20110420
73893;20161007
73924;20101111
73935;20131009
73949;20161208
73980;20120625
73981;20110331
73982;20160204
73987;20151016
73988;20140320
73989;20151116
73990;20141209
73991;20151113
73993;20150422
73995;20130510
73998;20150204
73999;20170109
74000;20140107
74000;20150630
74000;20170106
74002;20141117
74004;20140327
74013;20150811
74027;20160704
74033;20150317
74035;20101222
74041;20090428
74041;20100520
74041;20120911
74061;20130402
74061;20140701
74062;20130414
74062;20150513
74063;20140207
74063;20151009
74066;20130913
74081;20090708
74081;20101021
74081;20110204
74081;20160512
74100;20110509
74100;20121218
74114;20170523
74146;20140218
74149;20130912
74149;20140319
74149;20140825
74149;20150810
74154;20110120
74158;20151221
74201;20170509
74217;20160420
74228;20150101
74230;20151113
74233;20110307
74234;20150505
74255;20150921
74260;20110920
74262;20140527
74278;20150101
74281;20160108
74299;20111212
74321;20150720
74325;20130425
74326;20100827
74326;20131202
74352;20160118
74353;20140819
74354;20160210
74355;20150101
74377;20150119
74378;20130619
74379;20150216
74380;20150113
74390;20150728
74391;20150515
74392;20130104
74394;20141223
74508;20160902
74528;20160727
74539;20150203
74540;20130305
74541;20150326
74543;20130111
74566;20151222
74589;20110826
74590;20150721
74594;20110329
74595;20130722
74624;20130531
74625;20110811
74625;20120821
74645;20170126
74656;20111102
74656;20150123
74657;20130129
74659;20090701
74659;20110906
74660;20140114
74661;20120625
74662;20120224
74668;20130415
74671;20160210
74672;20150622
74673;20160304
74674;20110527
74674;20150716
74676;20121113
74700;20140922
74706;20130719
74708;20130124
74709;20090519
74715;20170201
74719;20160112
74725;20120427
74726;20160208
74735;20140723
74736;20160127
74739;20151223
74743;20090121
74743;20110919
74744;20111108
74745;20110922
74746;20090108
74746;20120615
74797;20151009
74802;20150814
74803;20140203
74806;20151106
74806;20160708
74808;20130701
74808;20170101
74809;20130830
74810;20130404
74812;20140307
74813;20140519
74814;20121207
74819;20170306
74837;20140124
74841;20130425
74843;20110908
74845;20120424
74845;20140212
74850;20170101
74851;20100301
74852;20100331
74853;20130213
74854;20150320
74864;20130723
74871;20110822
74873;20090616
74874;20150121
74877;20160914
74883;20131018
74900;20151203
74900;20160112
74927;20170217
74934;20151207
74959;20120525
74959;20140924
74961;20160608
74962;20091102
74962;20121026
74963;20131118
74964;20110601
74965;20090821
74965;20110407
74966;20090206
74967;20150326
74968;20160304
74970;20110105
74971;20110916
74973;20120430
74974;20101223
74985;20101119
74986;20160323
80101;20151111
80222;20160615
80420;20160101
80421;20160401
80422;20160101
80422;20170101
80423;20160101
80423;20160523
80423;20170101
80424;20150723
80425;20160101
80426;20160101
80432;20151125
80460;20160101
80560;20160101
80600;20170130
80602;20170306
80639;20160101
80641;20160101
80680;20160101
80700;20160101
80726;20160101
80728;20160101
80729;20160101
80730;20160101
80740;20160101
80800;20160506
80801;20160101
80803;20160101
80815;20160422
80860;20160401
80861;20151229
80878;20140718
80879;20160101
80880;20160101
80881;20160101
80882;20160101
80883;20160101
80884;20160101
80885;20160101
80886;20160101
80887;20150101
80888;20141204
80889;20150101
80890;20160101
80891;20140101
80920;20150101
80984;20170428
81002;20170322
81180;20150701
81273;20170310
81360;20140101
81460;20150323
81461;20160627
81483;20160101
81500;20160101
81501;20160101
81580;20160101
81635;20160101
81639;20130809
81653;20160302
81669;20160826
81720;20160101
81721;20160725
81722;20150922
81723;20160101
81740;20140707
81741;20160229
81742;20160101
81762;20150101
81780;20160101
81781;20160101
81800;20160119
81801;20160101
81803;20160101
81804;20160101
81804;20170101
81860;20160801
81923;20161025
81944;20160411
81945;20160101
81946;20160101
81947;20160101
81948;20160518
81949;20160101
81950;20160701
81952;20160101
81953;20160101
81954;20150731
81955;20160101
81956;20150101
81960;20151101
81961;20150101
81964;20160101
81965;20160101
82069;20160914
82081;20160101
82082;20160101
82083;20160101
82084;20160101
82085;20160101
82086;20160101
82087;20160101
82088;20160101
82089;20160101
82090;20160101
82100;20150217
82123;20160101
82124;20160101
82140;20160101
82161;20161014
82163;20150402
82202;20150401
82203;20160701
82221;20160101
82241;20160101
82301;20150101
82302;20160101
82303;20160101
82321;20160101
82322;20160101
82501;20150101
82502;20160527
82521;20160105
82561;20160621
82562;20160927
82563;20161014
82581;20160101
82626;20170125
82681;20160602
82682;20160610
82683;20160426
82684;20160101
82685;20160101
82686;20160101
82687;20160721
82688;20160101
82689;20160101
82691;20160101
82695;20160101
82696;20160101
82701;20150101
82722;20160101
82761;20150102
82841;20130101
82842;20150910
82843;20160101
82863;20150101
82881;20160930
82882;20161010
82883;20160908
82884;20160928
82884;20170101
82885;20150401
82922;20160801
82941;20160930
82961;20160601
83022;20151118
83023;20160101
83024;20160101
83025;20160101
83026;20160101
83027;20160101
83028;20160101
83029;20150415
83030;20160101
83031;20160101
83032;20160101
83033;20160101
83075;20160101
83076;20160101
83077;20160101
83078;20160101
83079;20160101
83079;20170214
83156;20150101
83215;20150101
83236;20160630
83255;20160101
83365;20161202
83515;20120717
83536;20161021
83555;20161121
83557;20170220
83559;20161124
83563;20161125
83570;20161129
83616;20090916
83635;20160101
83655;20150101
83657;20160101
83795;20150811
83796;20160510
83797;20160101
83798;20150101
83799;20150101
83800;20140201
83801;20140101
83802;20161019
83803;20150101
83804;20140908
83804;20160126
83895;20150101
84058;20140101
84062;20160101
84063;20150101
84081;20130401
84095;20140701
84178;20100628
84189;20161115
84190;20160101
84191;20160101
84192;20160701
84195;20170101
84196;20160101
84197;20170101
84197;20170111
84211;20160629
84214;20170101
84271;20150101
84296;20160909
84303;20150101
84305;20140101
84535;20140115
84555;20160101
84715;20090403
84716;20170101
84871;20170203
84958;20161206
